year	eeacellcode	specieskey	species	establishmentmeans	degreeofestablishment	pathway	occurrences	distinctobservers
2024	1kmE4019N3085	2875979	Corylus avellana				1	1
2024	1kmE4019N3085	3054368	Juglans regia				1	1
2024	1kmE4019N3086	2875818	Carpinus betulus				1	1
2024	1kmE4019N3086	2875979	Corylus avellana				4	3
2024	1kmE4019N3086	2876213	Alnus glutinosa				1	1
2024	1kmE4019N3087	2875979	Corylus avellana				3	3
2024	1kmE4019N3087	5333294	Castanea sativa				1	1
2024	1kmE4019N3088	2875979	Corylus avellana				1	1
2024	1kmE4019N3089	2875979	Corylus avellana				1	1
2024	1kmE4019N3089	2882316	Fagus sylvatica				1	1
2024	1kmE4019N3090	2875979	Corylus avellana				2	2
2024	1kmE4019N3091	2876213	Alnus glutinosa				1	1
2024	1kmE4019N3092	2880130	Quercus petraea				1	1
2024	1kmE4019N3092	2882316	Fagus sylvatica				1	1
2024	1kmE4019N3093	2875818	Carpinus betulus				3	2
2024	1kmE4019N3093	2876213	Alnus glutinosa				1	1
2024	1kmE4019N3093	2880539	Quercus rubra				1	1
2024	1kmE4019N3094	2876213	Alnus glutinosa				2	2
2024	1kmE4019N3095	2875979	Corylus avellana				1	1
2024	1kmE4019N3095	5333294	Castanea sativa				1	1
2024	1kmE4019N3096	2878688	Quercus robur				1	1
2024	1kmE4019N3099	2875818	Carpinus betulus				1	1
2024	1kmE4019N3099	2878688	Quercus robur				1	1
2024	1kmE4019N3100	2875818	Carpinus betulus				1	1
2024	1kmE4019N3106	2875979	Corylus avellana				1	1
2024	1kmE4019N3108	2875979	Corylus avellana				1	1
2024	1kmE4019N3112	2880539	Quercus rubra				1	1
2024	1kmE4019N3115	2880539	Quercus rubra				1	1
2024	1kmE4019N3116	2880539	Quercus rubra				1	1
2024	1kmE4020N3081	2880130	Quercus petraea				1	1
2024	1kmE4020N3083	2875979	Corylus avellana				3	2
2024	1kmE4020N3084	2875979	Corylus avellana				2	2
2024	1kmE4020N3085	2875818	Carpinus betulus				2	2
2024	1kmE4020N3085	2875979	Corylus avellana				1	1
2024	1kmE4020N3086	2875979	Corylus avellana				1	1
2024	1kmE4020N3086	2878688	Quercus robur				1	1
2024	1kmE4020N3087	2875979	Corylus avellana				3	2
2024	1kmE4020N3090	2875979	Corylus avellana				1	1
2024	1kmE4020N3091	2882316	Fagus sylvatica				1	1
2024	1kmE4020N3092	2875818	Carpinus betulus				1	1
2024	1kmE4020N3092	2876213	Alnus glutinosa				1	1
2024	1kmE4020N3092	2878688	Quercus robur				2	2
2024	1kmE4020N3096	2878688	Quercus robur				1	1
2024	1kmE4020N3099	2875979	Corylus avellana				1	1
2024	1kmE4020N3099	2876213	Alnus glutinosa				1	1
2024	1kmE4020N3099	3054368	Juglans regia				3	3
2024	1kmE4020N3099	5331916	Betula pendula				1	1
2024	1kmE4020N3100	3054368	Juglans regia				1	1
2024	1kmE4020N3109	2878688	Quercus robur				1	1
2024	1kmE4020N3109	5331916	Betula pendula				1	1
2024	1kmE4020N3113	9148577	Alnus incana				1	1
2024	1kmE4021N3081	2875979	Corylus avellana				1	1
2024	1kmE4021N3082	3054357	Juglans nigra				1	1
2024	1kmE4021N3082	3054368	Juglans regia				1	1
2024	1kmE4021N3082	5333294	Castanea sativa				1	1
2024	1kmE4021N3083	2875979	Corylus avellana				1	1
2024	1kmE4021N3084	2875979	Corylus avellana				3	2
2024	1kmE4021N3084	2880130	Quercus petraea				1	1
2024	1kmE4021N3085	2875979	Corylus avellana				3	3
2024	1kmE4021N3085	2882316	Fagus sylvatica				1	1
2024	1kmE4021N3086	2875979	Corylus avellana				1	1
2024	1kmE4021N3087	2875979	Corylus avellana				1	1
2024	1kmE4021N3087	2882316	Fagus sylvatica				2	2
2024	1kmE4021N3087	5333294	Castanea sativa				2	2
2024	1kmE4021N3088	2875979	Corylus avellana				1	1
2024	1kmE4021N3089	2875818	Carpinus betulus				1	1
2024	1kmE4021N3089	2875979	Corylus avellana				1	1
2024	1kmE4021N3090	2875979	Corylus avellana				1	1
2024	1kmE4021N3090	2878688	Quercus robur				1	1
2024	1kmE4021N3091	2878688	Quercus robur				1	1
2024	1kmE4021N3092	2875979	Corylus avellana				1	1
2024	1kmE4021N3092	2876213	Alnus glutinosa				1	1
2024	1kmE4021N3092	3054368	Juglans regia				1	1
2024	1kmE4021N3093	2876213	Alnus glutinosa				1	1
2024	1kmE4021N3093	2878688	Quercus robur				1	1
2024	1kmE4021N3094	2876213	Alnus glutinosa				2	2
2024	1kmE4021N3094	2878688	Quercus robur				1	1
2024	1kmE4021N3094	3054368	Juglans regia				1	1
2024	1kmE4021N3094	5333294	Castanea sativa				2	2
2024	1kmE4021N3095	5331916	Betula pendula				1	1
2024	1kmE4021N3095	5333294	Castanea sativa				1	1
2024	1kmE4021N3096	3054368	Juglans regia				1	1
2024	1kmE4021N3096	5333294	Castanea sativa				1	1
2024	1kmE4021N3097	2875818	Carpinus betulus				1	1
2024	1kmE4021N3097	2876213	Alnus glutinosa				1	1
2024	1kmE4021N3097	2882316	Fagus sylvatica				1	1
2024	1kmE4021N3097	3054368	Juglans regia				1	1
2024	1kmE4021N3098	2875818	Carpinus betulus				1	1
2024	1kmE4021N3098	2875979	Corylus avellana				1	1
2024	1kmE4021N3098	3054368	Juglans regia				1	1
2024	1kmE4021N3100	5333294	Castanea sativa				1	1
2024	1kmE4021N3101	2876213	Alnus glutinosa				1	1
2024	1kmE4021N3102	2876213	Alnus glutinosa				1	1
2024	1kmE4021N3103	5331916	Betula pendula				1	1
2024	1kmE4021N3105	2875979	Corylus avellana				1	1
2024	1kmE4021N3105	2878688	Quercus robur				1	1
2024	1kmE4021N3107	2878688	Quercus robur				1	1
2024	1kmE4021N3111	3054368	Juglans regia				2	2
2024	1kmE4022N3081	3054368	Juglans regia				2	1
2024	1kmE4022N3081	5331916	Betula pendula				1	1
2024	1kmE4022N3083	2875979	Corylus avellana				1	1
2024	1kmE4022N3084	2875979	Corylus avellana				1	1
2024	1kmE4022N3086	2875979	Corylus avellana				2	1
2024	1kmE4022N3086	2876213	Alnus glutinosa				3	2
2024	1kmE4022N3086	2878688	Quercus robur				1	1
2024	1kmE4022N3086	2882316	Fagus sylvatica				1	1
2024	1kmE4022N3087	2875979	Corylus avellana				1	1
2024	1kmE4022N3087	2882316	Fagus sylvatica				2	2
2024	1kmE4022N3087	5333294	Castanea sativa				1	1
2024	1kmE4022N3088	2875979	Corylus avellana				1	1
2024	1kmE4022N3088	3054368	Juglans regia				1	1
2024	1kmE4022N3089	2875818	Carpinus betulus				1	1
2024	1kmE4022N3089	2878688	Quercus robur				1	1
2024	1kmE4022N3089	5333294	Castanea sativa				1	1
2024	1kmE4022N3090	2878688	Quercus robur				1	1
2024	1kmE4022N3090	5331916	Betula pendula				1	1
2024	1kmE4022N3091	2875818	Carpinus betulus				1	1
2024	1kmE4022N3092	2876213	Alnus glutinosa				1	1
2024	1kmE4022N3092	2880539	Quercus rubra				1	1
2024	1kmE4022N3092	5333294	Castanea sativa				1	1
2024	1kmE4022N3093	2878688	Quercus robur				2	2
2024	1kmE4022N3094	2875979	Corylus avellana				1	1
2024	1kmE4022N3094	2878688	Quercus robur				1	1
2024	1kmE4022N3095	2876213	Alnus glutinosa				1	1
2024	1kmE4022N3096	2875979	Corylus avellana				1	1
2024	1kmE4022N3096	2882316	Fagus sylvatica				1	1
2024	1kmE4022N3097	2875979	Corylus avellana				1	1
2024	1kmE4022N3098	2882316	Fagus sylvatica				1	1
2024	1kmE4022N3101	2878688	Quercus robur				1	1
2024	1kmE4022N3102	2878688	Quercus robur				1	1
2024	1kmE4022N3104	3054368	Juglans regia				1	1
2024	1kmE4022N3104	5331916	Betula pendula				1	1
2024	1kmE4022N3105	3054368	Juglans regia				2	1
2024	1kmE4022N3105	5333294	Castanea sativa				1	1
2024	1kmE4022N3107	2876213	Alnus glutinosa				1	1
2024	1kmE4022N3107	5333294	Castanea sativa				1	1
2024	1kmE4022N3110	3054368	Juglans regia				1	1
2024	1kmE4022N3111	3054368	Juglans regia				1	1
2024	1kmE4023N3081	2876607	Alnus cordata				1	1
2024	1kmE4023N3082	2875979	Corylus avellana				1	1
2024	1kmE4023N3083	2876607	Alnus cordata				1	1
2024	1kmE4023N3086	2875818	Carpinus betulus				1	1
2024	1kmE4023N3086	2878688	Quercus robur				1	1
2024	1kmE4023N3086	5333294	Castanea sativa				1	1
2024	1kmE4023N3087	2875818	Carpinus betulus				1	1
2024	1kmE4023N3087	2875979	Corylus avellana				2	2
2024	1kmE4023N3087	3054368	Juglans regia				1	1
2024	1kmE4023N3088	2875818	Carpinus betulus				1	1
2024	1kmE4023N3089	2876213	Alnus glutinosa				1	1
2024	1kmE4023N3089	3054368	Juglans regia				1	1
2024	1kmE4023N3090	2875979	Corylus avellana				1	1
2024	1kmE4023N3090	2876213	Alnus glutinosa				1	1
2024	1kmE4023N3090	2878688	Quercus robur				1	1
2024	1kmE4023N3090	2882316	Fagus sylvatica				1	1
2024	1kmE4023N3090	9148577	Alnus incana				1	1
2024	1kmE4023N3091	3054368	Juglans regia				1	1
2024	1kmE4023N3094	2875818	Carpinus betulus				1	1
2024	1kmE4023N3095	2875818	Carpinus betulus				1	1
2024	1kmE4023N3095	2880539	Quercus rubra				1	1
2024	1kmE4023N3095	2882316	Fagus sylvatica				1	1
2024	1kmE4023N3097	2875979	Corylus avellana				1	1
2024	1kmE4023N3098	2878688	Quercus robur				1	1
2024	1kmE4023N3098	3054368	Juglans regia				1	1
2024	1kmE4023N3099	2876213	Alnus glutinosa				1	1
2024	1kmE4023N3100	2878688	Quercus robur				1	1
2024	1kmE4023N3105	2878688	Quercus robur				1	1
2024	1kmE4023N3105	5414202	Myrica gale				1	1
2024	1kmE4023N3107	2880539	Quercus rubra				1	1
2024	1kmE4023N3107	3054368	Juglans regia				1	1
2024	1kmE4023N3109	2878688	Quercus robur				1	1
2024	1kmE4023N3110	3054368	Juglans regia				1	1
2024	1kmE4023N3111	2875979	Corylus avellana				1	1
2024	1kmE4023N3111	2878688	Quercus robur				1	1
2024	1kmE4024N3081	2876607	Alnus cordata				1	1
2024	1kmE4024N3083	2875979	Corylus avellana				1	1
2024	1kmE4024N3084	2880539	Quercus rubra				2	2
2024	1kmE4024N3086	2876607	Alnus cordata				1	1
2024	1kmE4024N3086	3054368	Juglans regia				1	1
2024	1kmE4024N3087	2875979	Corylus avellana				1	1
2024	1kmE4024N3087	2876607	Alnus cordata				1	1
2024	1kmE4024N3087	2878688	Quercus robur				1	1
2024	1kmE4024N3087	2882316	Fagus sylvatica				1	1
2024	1kmE4024N3087	5333294	Castanea sativa				1	1
2024	1kmE4024N3088	2875979	Corylus avellana				3	3
2024	1kmE4024N3088	2878688	Quercus robur				1	1
2024	1kmE4024N3091	2875979	Corylus avellana				1	1
2024	1kmE4024N3092	5331916	Betula pendula				1	1
2024	1kmE4024N3093	2878688	Quercus robur				1	1
2024	1kmE4024N3094	2875979	Corylus avellana				1	1
2024	1kmE4024N3094	2882316	Fagus sylvatica				1	1
2024	1kmE4024N3094	3054368	Juglans regia				1	1
2024	1kmE4024N3094	5331916	Betula pendula				1	1
2024	1kmE4024N3095	2878688	Quercus robur				1	1
2024	1kmE4024N3097	2875979	Corylus avellana				1	1
2024	1kmE4024N3097	2876213	Alnus glutinosa				1	1
2024	1kmE4024N3097	2878688	Quercus robur				1	1
2024	1kmE4024N3097	2882316	Fagus sylvatica				1	1
2024	1kmE4024N3099	2882316	Fagus sylvatica				1	1
2024	1kmE4024N3100	2875979	Corylus avellana				1	1
2024	1kmE4024N3100	2878688	Quercus robur				1	1
2024	1kmE4024N3100	2880539	Quercus rubra				1	1
2024	1kmE4024N3100	5331916	Betula pendula				2	1
2024	1kmE4024N3101	8313153	Quercus palustris				1	1
2024	1kmE4024N3102	2878688	Quercus robur				1	1
2024	1kmE4024N3103	2876213	Alnus glutinosa				1	1
2024	1kmE4024N3104	2876213	Alnus glutinosa				1	1
2024	1kmE4024N3109	9148577	Alnus incana				1	1
2024	1kmE4024N3110	2876213	Alnus glutinosa				2	2
2024	1kmE4024N3110	3054368	Juglans regia				1	1
2024	1kmE4024N3111	3054368	Juglans regia				1	1
2024	1kmE4024N3114	3054368	Juglans regia				1	1
2024	1kmE4025N3080	2875818	Carpinus betulus				1	1
2024	1kmE4025N3081	2878688	Quercus robur				1	1
2024	1kmE4025N3084	2882316	Fagus sylvatica				1	1
2024	1kmE4025N3085	3054368	Juglans regia				1	1
2024	1kmE4025N3086	2882316	Fagus sylvatica				2	2
2024	1kmE4025N3087	2875818	Carpinus betulus				2	2
2024	1kmE4025N3089	2876213	Alnus glutinosa				1	1
2024	1kmE4025N3089	3054368	Juglans regia				1	1
2024	1kmE4025N3090	2875979	Corylus avellana				1	1
2024	1kmE4025N3090	2878688	Quercus robur				1	1
2024	1kmE4025N3091	2882316	Fagus sylvatica				1	1
2024	1kmE4025N3092	2878688	Quercus robur				1	1
2024	1kmE4025N3093	2875979	Corylus avellana				2	2
2024	1kmE4025N3093	2878688	Quercus robur				1	1
2024	1kmE4025N3093	2882316	Fagus sylvatica				1	1
2024	1kmE4025N3094	2875979	Corylus avellana				1	1
2024	1kmE4025N3095	2875979	Corylus avellana				1	1
2024	1kmE4025N3097	2875979	Corylus avellana				1	1
2024	1kmE4025N3097	2878688	Quercus robur				1	1
2024	1kmE4025N3098	2876213	Alnus glutinosa				1	1
2024	1kmE4025N3098	2878688	Quercus robur				2	1
2024	1kmE4025N3099	2876213	Alnus glutinosa				1	1
2024	1kmE4025N3100	2875979	Corylus avellana				1	1
2024	1kmE4025N3103	2875979	Corylus avellana				1	1
2024	1kmE4025N3104	2876213	Alnus glutinosa				1	1
2024	1kmE4025N3105	3054368	Juglans regia				1	1
2024	1kmE4025N3106	2878688	Quercus robur				1	1
2024	1kmE4025N3107	2878688	Quercus robur				1	1
2024	1kmE4025N3111	3054368	Juglans regia				1	1
2024	1kmE4025N3112	3054368	Juglans regia				1	1
2024	1kmE4025N3113	2875979	Corylus avellana				1	1
2024	1kmE4025N3114	2875979	Corylus avellana				1	1
2024	1kmE4026N3084	2875979	Corylus avellana				1	1
2024	1kmE4026N3085	2875979	Corylus avellana				1	1
2024	1kmE4026N3087	2875979	Corylus avellana				1	1
2024	1kmE4026N3088	2875818	Carpinus betulus				1	1
2024	1kmE4026N3088	2875979	Corylus avellana				1	1
2024	1kmE4026N3089	2878688	Quercus robur				1	1
2024	1kmE4026N3090	2875818	Carpinus betulus				1	1
2024	1kmE4026N3090	2875979	Corylus avellana				1	1
2024	1kmE4026N3090	2882316	Fagus sylvatica				1	1
2024	1kmE4026N3091	2875979	Corylus avellana				1	1
2024	1kmE4026N3092	2882316	Fagus sylvatica				1	1
2024	1kmE4026N3094	2876213	Alnus glutinosa				1	1
2024	1kmE4026N3099	2882316	Fagus sylvatica				1	1
2024	1kmE4026N3099	5331916	Betula pendula				1	1
2024	1kmE4026N3100	2878688	Quercus robur				1	1
2024	1kmE4026N3101	2878688	Quercus robur				1	1
2024	1kmE4026N3105	2875979	Corylus avellana				1	1
2024	1kmE4026N3115	2878688	Quercus robur				1	1
2024	1kmE4026N3116	3054368	Juglans regia				1	1
2024	1kmE4026N3117	3054368	Juglans regia				1	1
2024	1kmE4027N3085	5331916	Betula pendula				1	1
2024	1kmE4027N3091	2875979	Corylus avellana				1	1
2024	1kmE4027N3092	2876049	Corylus maxima				1	1
2024	1kmE4027N3093	2875979	Corylus avellana				1	1
2024	1kmE4027N3093	5333294	Castanea sativa				1	1
2024	1kmE4027N3094	2875979	Corylus avellana				1	1
2024	1kmE4027N3097	2875979	Corylus avellana				1	1
2024	1kmE4027N3097	2878688	Quercus robur				2	2
2024	1kmE4027N3101	2875818	Carpinus betulus				1	1
2024	1kmE4027N3109	2878688	Quercus robur				1	1
2024	1kmE4028N3084	3054368	Juglans regia				1	1
2024	1kmE4028N3088	2882316	Fagus sylvatica				1	1
2024	1kmE4028N3090	2875818	Carpinus betulus				1	1
2024	1kmE4028N3090	2880539	Quercus rubra				1	1
2024	1kmE4028N3092	2876213	Alnus glutinosa				1	1
2024	1kmE4028N3099	2878688	Quercus robur				1	1
2024	1kmE4028N3109	3054368	Juglans regia				1	1
2024	1kmE4029N3084	5333294	Castanea sativa				1	1
2024	1kmE4029N3087	5331916	Betula pendula				1	1
2024	1kmE4029N3088	2876213	Alnus glutinosa				1	1
2024	1kmE4029N3090	2878688	Quercus robur				1	1
2024	1kmE4029N3110	2878688	Quercus robur				1	1
2024	1kmE4030N3089	2876213	Alnus glutinosa				2	2
2024	1kmE4030N3111	3054368	Juglans regia				1	1
2023	1kmE3996N3087	2875979	Corylus avellana				1	1
2023	1kmE3996N3087	2878688	Quercus robur				1	1
2023	1kmE3996N3087	3054368	Juglans regia				1	1
2023	1kmE3996N3087	5333294	Castanea sativa				1	1
2023	1kmE3997N3087	5331916	Betula pendula				1	1
2023	1kmE3997N3090	9148577	Alnus incana				1	1
2023	1kmE3997N3100	2880539	Quercus rubra				1	1
2023	1kmE3997N3101	2880539	Quercus rubra				2	1
2023	1kmE3997N3101	3054368	Juglans regia				1	1
2023	1kmE3997N3101	5333294	Castanea sativa				1	1
2023	1kmE3997N3102	2880539	Quercus rubra				1	1
2023	1kmE3997N3103	2880539	Quercus rubra				1	1
2023	1kmE3997N3103	3054368	Juglans regia				1	1
2023	1kmE3997N3103	5333294	Castanea sativa				1	1
2023	1kmE3997N3104	2880539	Quercus rubra				1	1
2023	1kmE3997N3105	2880539	Quercus rubra				1	1
2023	1kmE3998N3086	2880539	Quercus rubra				1	1
2023	1kmE3998N3089	3054368	Juglans regia				1	1
2023	1kmE3998N3089	5333294	Castanea sativa				1	1
2023	1kmE3998N3094	2880539	Quercus rubra				1	1
2023	1kmE3998N3094	3054368	Juglans regia				1	1
2023	1kmE3998N3100	2880539	Quercus rubra				2	1
2023	1kmE3998N3101	2880539	Quercus rubra				1	1
2023	1kmE3998N3101	5333294	Castanea sativa				3	1
2023	1kmE3998N3102	2880539	Quercus rubra				3	1
2023	1kmE3998N3103	3054368	Juglans regia				1	1
2023	1kmE3998N3103	5333294	Castanea sativa				2	1
2023	1kmE3998N3103	8313153	Quercus palustris				1	1
2023	1kmE3998N3104	2880539	Quercus rubra				3	1
2023	1kmE3998N3104	2882316	Fagus sylvatica				1	1
2023	1kmE3998N3104	5333294	Castanea sativa				4	1
2023	1kmE3998N3105	2880539	Quercus rubra				4	1
2023	1kmE3998N3105	9148577	Alnus incana				1	1
2023	1kmE3998N3106	3054368	Juglans regia				1	1
2023	1kmE3998N3109	2880539	Quercus rubra				1	1
2023	1kmE3998N3109	5333294	Castanea sativa				1	1
2023	1kmE3998N3111	3054368	Juglans regia				1	1
2023	1kmE3998N3117	2880539	Quercus rubra				2	1
2023	1kmE3998N3118	2880539	Quercus rubra				1	1
2023	1kmE3999N3086	5333294	Castanea sativa				1	1
2023	1kmE3999N3088	2875979	Corylus avellana				1	1
2023	1kmE3999N3088	2880539	Quercus rubra				1	1
2023	1kmE3999N3088	3054368	Juglans regia				1	1
2023	1kmE3999N3089	5333294	Castanea sativa				1	1
2023	1kmE3999N3090	5333294	Castanea sativa				1	1
2023	1kmE3999N3094	2880539	Quercus rubra				1	1
2023	1kmE3999N3098	2875979	Corylus avellana				1	1
2023	1kmE3999N3098	2878688	Quercus robur				1	1
2023	1kmE3999N3099	2875818	Carpinus betulus				1	1
2023	1kmE3999N3099	2876213	Alnus glutinosa				1	1
2023	1kmE3999N3099	2880539	Quercus rubra				1	1
2023	1kmE3999N3099	3054368	Juglans regia				1	1
2023	1kmE3999N3099	5331916	Betula pendula				1	1
2023	1kmE3999N3101	2880539	Quercus rubra				4	1
2023	1kmE3999N3101	8313153	Quercus palustris				1	1
2023	1kmE3999N3102	2880539	Quercus rubra				2	1
2023	1kmE3999N3102	5333294	Castanea sativa				4	1
2023	1kmE3999N3103	2880539	Quercus rubra				1	1
2023	1kmE3999N3104	5333294	Castanea sativa				1	1
2023	1kmE3999N3105	5333294	Castanea sativa				1	1
2023	1kmE3999N3109	2880539	Quercus rubra				1	1
2023	1kmE3999N3109	5414202	Myrica gale				1	1
2023	1kmE3999N3112	2880539	Quercus rubra				1	1
2023	1kmE3999N3112	5333294	Castanea sativa				1	1
2023	1kmE3999N3115	3054368	Juglans regia				1	1
2023	1kmE3999N3117	2880539	Quercus rubra				1	1
2023	1kmE3999N3117	5333294	Castanea sativa				3	1
2023	1kmE4000N3087	2875818	Carpinus betulus				1	1
2023	1kmE4000N3087	2878688	Quercus robur				1	1
2023	1kmE4000N3088	5331916	Betula pendula				1	1
2023	1kmE4000N3095	5333294	Castanea sativa				1	1
2023	1kmE4000N3095	9118014	Betula pubescens				1	1
2023	1kmE4000N3100	2880539	Quercus rubra				1	1
2023	1kmE4000N3100	5333294	Castanea sativa				1	1
2023	1kmE4000N3102	3054368	Juglans regia				1	1
2023	1kmE4000N3103	5333294	Castanea sativa				1	1
2023	1kmE4000N3105	2876213	Alnus glutinosa				2	2
2023	1kmE4000N3105	2880539	Quercus rubra				2	2
2023	1kmE4000N3105	3054368	Juglans regia				2	1
2023	1kmE4000N3105	9118014	Betula pubescens				1	1
2023	1kmE4000N3106	2878688	Quercus robur				1	1
2023	1kmE4000N3106	2880539	Quercus rubra				2	1
2023	1kmE4000N3106	5331916	Betula pendula				1	1
2023	1kmE4000N3106	5414202	Myrica gale				1	1
2023	1kmE4000N3107	2880539	Quercus rubra				2	1
2023	1kmE4000N3108	2880539	Quercus rubra				2	1
2023	1kmE4000N3109	9118014	Betula pubescens				1	1
2023	1kmE4000N3111	5333294	Castanea sativa				1	1
2023	1kmE4000N3112	2880539	Quercus rubra				1	1
2023	1kmE4000N3115	2880539	Quercus rubra				1	1
2023	1kmE4001N3087	2880539	Quercus rubra				2	1
2023	1kmE4001N3087	3054368	Juglans regia				1	1
2023	1kmE4001N3087	5333294	Castanea sativa				1	1
2023	1kmE4001N3087	9148577	Alnus incana				1	1
2023	1kmE4001N3088	2875818	Carpinus betulus				1	1
2023	1kmE4001N3088	2878688	Quercus robur				1	1
2023	1kmE4001N3088	2880539	Quercus rubra				1	1
2023	1kmE4001N3088	5333294	Castanea sativa				1	1
2023	1kmE4001N3097	8288647	Pterocarya fraxinifolia				1	1
2023	1kmE4001N3098	5333294	Castanea sativa				1	1
2023	1kmE4001N3099	2876213	Alnus glutinosa				1	1
2023	1kmE4001N3100	2875979	Corylus avellana				1	1
2023	1kmE4001N3100	2880539	Quercus rubra				1	1
2023	1kmE4001N3101	2880539	Quercus rubra				1	1
2023	1kmE4001N3102	2880539	Quercus rubra				1	1
2023	1kmE4001N3103	2880539	Quercus rubra				1	1
2023	1kmE4001N3103	3054368	Juglans regia				1	1
2023	1kmE4001N3103	9118014	Betula pubescens				2	1
2023	1kmE4001N3104	3054368	Juglans regia				1	1
2023	1kmE4001N3105	2880539	Quercus rubra				1	1
2023	1kmE4001N3106	2875979	Corylus avellana				1	1
2023	1kmE4001N3106	2878688	Quercus robur				1	1
2023	1kmE4001N3107	2880539	Quercus rubra				2	1
2023	1kmE4001N3108	2878688	Quercus robur				1	1
2023	1kmE4001N3108	5333294	Castanea sativa				1	1
2023	1kmE4001N3109	5414202	Myrica gale				1	1
2023	1kmE4001N3110	2880539	Quercus rubra				1	1
2023	1kmE4001N3111	5333294	Castanea sativa				2	1
2023	1kmE4001N3112	5333294	Castanea sativa				3	1
2023	1kmE4001N3112	5414202	Myrica gale				1	1
2023	1kmE4002N3087	5333294	Castanea sativa				1	1
2023	1kmE4002N3088	2875979	Corylus avellana				1	1
2023	1kmE4002N3089	5333294	Castanea sativa				1	1
2023	1kmE4002N3091	3054368	Juglans regia				2	1
2023	1kmE4002N3097	5333294	Castanea sativa				1	1
2023	1kmE4002N3098	2880539	Quercus rubra				3	1
2023	1kmE4002N3099	3054368	Juglans regia				1	1
2023	1kmE4002N3099	5331916	Betula pendula				1	1
2023	1kmE4002N3099	5333294	Castanea sativa				1	1
2023	1kmE4002N3099	9118014	Betula pubescens				1	1
2023	1kmE4002N3100	2875818	Carpinus betulus				1	1
2023	1kmE4002N3100	2875979	Corylus avellana				1	1
2023	1kmE4002N3100	2878688	Quercus robur				1	1
2023	1kmE4002N3100	2880539	Quercus rubra				1	1
2023	1kmE4002N3100	5331916	Betula pendula				1	1
2023	1kmE4002N3100	5333294	Castanea sativa				2	2
2023	1kmE4002N3100	5414202	Myrica gale				1	1
2023	1kmE4002N3100	9118014	Betula pubescens				1	1
2023	1kmE4002N3102	2876213	Alnus glutinosa				1	1
2023	1kmE4002N3102	2880539	Quercus rubra				1	1
2023	1kmE4002N3102	3054368	Juglans regia				1	1
2023	1kmE4002N3104	5414202	Myrica gale				1	1
2023	1kmE4002N3105	5333294	Castanea sativa				1	1
2023	1kmE4002N3106	2880539	Quercus rubra				1	1
2023	1kmE4002N3106	5331916	Betula pendula				1	1
